Date_Time,LatDDMMmm,LongDDMMmm,UTC,SOG,COG,Date_Time,Temp,SpCond,Salinity,DOsat,DOConc,DOCharge,pH,pHmV,Turbidity,Chlorophyll,Fluorescence
5/27/19 8:42,3511.748,-7605.826,124702,10.9,117.2,5/27/19 8:42 AM,28.98,27.4,16.74,1.5,0.111,33,7.251,-26.6,1.5,9.7,2.01
5/27/19 8:45,3511.487,-7605.225,125006,10.81,117.5,5/27/19 8:45 AM,28.98,27.39,16.74,1.61,0.111,34,7.251,-26.9,1.3,9.2,1.9
5/27/19 8:48,3511.245,-7604.673,125306,9.2,117.4,5/27/19 8:48 AM,28.98,27.39,16.74,1.5,0.111,34,7.251,-26.7,1,6.51,1.3
5/27/19 8:51,3511.031,-7604.19,125610,8.61,118.1,5/27/19 8:51 AM,28.98,27.4,16.74,1.5,0.111,33,7.251,-26.7,1.3,9.4,1.9
5/27/19 8:54,3510.808,-7603.684,125910,10.7,117.31,5/27/19 8:54 AM,28.98,27.39,16.74,1.5,0.111,33,7.251,-26.7,1.3,9.4,1.9
5/27/19 8:57,3510.552,-7603.088,130210,11.11,117.4,5/27/19 8:57 AM,28.98,27.4,16.74,1.5,0.111,33,7.251,-26.5,1.3,8.2,1.71
5/27/19 9:00,3510.286,-7602.48,130514,11.01,118.2,5/27/19 9:00 AM,28.98,27.39,16.74,1.5,0.111,34,7.251,-26.8,1.3,3.71,0.81
5/27/19 9:03,3510.028,-7601.889,130814,11.01,117.2,5/27/19 9:03 AM,28.98,27.4,16.74,1.5,0.111,33,7.251,-26.6,1.3,7.7,1.61
5/27/19 9:06,3509.767,-7601.296,131118,10.51,120,5/27/19 9:06 AM,28.98,27.4,16.74,1.5,0.111,33,7.251,-26.8,1.201,11.01,2.31
5/27/19 9:09,3509.419,-7600.84,131418,9.7,136.71,5/27/19 9:09 AM,28.98,27.4,16.74,1.5,0.111,33,7.251,-26.7,1.3,5.31,1.11
5/27/19 9:12,3508.969,-7600.593,131722,8.9,156.61,5/27/19 9:12 AM,28.98,27.4,16.74,1.5,0.111,33,7.24,-26.5,1.3,6.11,1.3
5/27/19 9:15,3508.548,-7600.32,132022,11.01,164.4,5/27/19 9:15 AM,28.98,27.4,16.74,1.61,0.111,33,7.251,-26.6,1.3,9.2,1.9
5/27/19 9:18,3508.017,-7600.236,132322,8.31,167.71,5/27/19 9:18 AM,28.98,27.39,16.74,1.61,0.111,33,7.251,-26.8,1.201,5.7,1.21
5/27/19 9:21,3507.63,-7600.135,132626,7.7,170.11,5/27/19 9:21 AM,28.99,27.4,16.74,1.5,0.111,33,7.251,-26.7,1.4,7.81,1.61
5/27/19 9:24,3507.241,-7600.022,132926,8.01,158.51,5/27/19 9:24 AM,28.99,27.4,16.74,1.5,0.111,33,7.251,-26.6,1.3,8.2,1.71
5/27/19 9:27,3506.897,-7559.88,133230,4.51,163.51,5/27/19 9:27 AM,28.99,27.4,16.74,1.5,0.111,33,7.251,-26.7,1.3,9.7,2.01
5/27/19 9:30,3506.811,-7559.829,133530,2.21,148.51,5/27/19 9:30 AM,28.99,27.4,16.74,1.5,0.111,33,7.24,-26.5,1.3,8.7,1.8
5/27/19 9:33,3506.675,-7559.672,133834,8.7,118.5,5/27/19 9:33 AM,28.99,27.4,16.74,1.5,0.111,33,7.251,-26.6,1.1,6.01,1.21
5/27/19 9:36,3506.849,-7559.363,134134,5.2,66.2,5/27/19 9:36 AM,28.99,27.4,16.74,1.61,0.111,33,7.251,-26.8,1.201,5.61,1.21
5/27/19 9:39,3506.899,-7559.18,134434,1.5,17.6,5/27/19 9:39 AM,28.99,27.4,16.74,1.5,0.111,33,7.251,-26.6,1.4,9.81,2.01
5/27/19 9:42,3506.917,-7559.183,134738,0,321.61,5/27/19 9:42 AM,28.99,27.4,16.74,1.5,0.111,33,7.251,-26.6,1.201,9.31,1.9
5/27/19 9:45,3506.918,-7559.184,135038,0.11,321.61,5/27/19 9:45 AM,28.99,27.4,16.74,1.61,0.111,33,7.251,-26.8,1.4,8.4,1.71
5/27/19 9:48,3506.92,-7559.183,135338,0.11,321.61,5/27/19 9:48 AM,28.99,27.4,16.74,1.5,0.111,33,7.251,-26.6,1.3,6.2,1.3
5/27/19 9:51,3506.919,-7559.183,135642,0.11,321.61,5/27/19 9:51 AM,28.99,27.4,16.74,1.61,0.111,34,7.251,-26.9,1.201,7.7,1.61
5/27/19 9:54,3506.917,-7559.183,135942,0,321.61,5/27/19 9:54 AM,29,27.4,16.74,1.5,0.111,34,7.251,-26.6,1.3,6.91,1.4
5/27/19 9:57,3506.918,-7559.183,140246,0,321.61,5/27/19 9:57 AM,29,27.4,16.74,1.61,0.111,34,7.251,-26.9,1.4,8.4,1.71
5/27/19 10:00,3506.918,-7559.183,140546,0,321.61,5/27/19 10:00 AM,29,27.4,16.74,1.5,0.111,33,7.251,-26.7,1.3,10.51,2.21
5/27/19 10:03,3506.925,-7559.183,140846,0.11,321.61,5/27/19 10:03 AM,29,27.4,16.74,1.5,0.111,33,7.251,-26.6,1.1,8.9,1.8
5/27/19 10:06,3506.865,-7559.346,141150,7.2,270.3,5/27/19 10:06 AM,29.01,27.4,16.74,1.61,0.111,33,7.251,-26.8,1,7.61,1.61
5/27/19 10:09,3506.703,-7559.645,141450,7.61,322.71,5/27/19 10:09 AM,29.01,27.4,16.74,1.5,0.111,33,7.251,-26.7,1,6.81,1.4
5/27/19 10:12,3507.091,-7559.909,141750,9.01,342.01,5/27/19 10:12 AM,29.01,27.4,16.74,1.5,0.111,33,7.251,-26.6,1.1,6.01,1.3
5/27/19 10:15,3507.54,-7600.048,142054,9.01,339.11,5/27/19 10:15 AM,29.021,27.4,16.74,1.5,0.111,33,7.24,-26.5,1.3,7.61,1.61
5/27/19 10:18,3507.973,-7600.195,142354,8.9,348.71,5/27/19 10:18 AM,29.021,27.4,16.74,1.5,0.111,33,7.251,-26.7,1.201,9.61,2.01
5/27/19 10:21,3508.42,-7600.271,142654,9.11,352.01,5/27/19 10:21 AM,29.021,27.4,16.74,1.5,0.111,34,7.251,-26.6,1.3,7.31,1.5
5/27/19 10:24,3508.835,-7600.476,142954,7.51,310.4,5/27/19 10:24 AM,29.031,27.4,16.74,1.5,0.111,33,7.251,-26.6,1.201,7.81,1.61
5/27/19 10:27,3509.197,-7600.702,143258,8.9,341.4,5/27/19 10:27 AM,29.031,27.4,16.74,1.5,0.111,33,7.251,-26.6,1.3,9.7,2.01
5/27/19 10:30,3509.593,-7601.032,143602,10.01,308.8,5/27/19 10:30 AM,29.031,27.4,16.74,1.5,0.111,34,7.24,-26.5,1.1,10.01,2.11
5/27/19 10:33,3509.763,-7601.631,143902,10.51,283.3,5/27/19 10:33 AM,29.041,27.4,16.74,1.61,0.111,33,7.24,-26.5,1.201,10.51,2.21
5/27/19 10:36,3509.938,-7602.247,144202,10.9,289.9,5/27/19 10:36 AM,29.041,27.4,16.74,1.61,0.111,33,7.251,-26.6,1.201,7.31,1.5
5/27/19 10:39,3510.101,-7602.896,144506,10.81,281.51,5/27/19 10:39 AM,29.041,27.4,16.74,1.61,0.111,33,7.251,-26.8,1.4,8.11,1.71
5/27/19 10:42,3510.224,-7603.54,144806,10.81,281.71,5/27/19 10:42 AM,29.05,27.4,16.74,1.5,0.111,34,7.24,-26.5,1.201,8.01,1.71
5/27/19 10:45,3510.342,-7604.171,145106,9.81,279.01,5/27/19 10:45 AM,29.05,27.4,16.74,1.61,0.111,33,7.251,-26.7,1.1,11.01,2.31
5/27/19 10:48,3510.409,-7604.726,145410,8.9,272.21,5/27/19 10:48 AM,29.05,27.4,16.74,1.61,0.111,33,7.251,-26.6,1,5.31,1.11
5/27/19 10:51,3510.459,-7605.273,145710,9.31,277.21,5/27/19 10:51 AM,29.06,27.4,16.74,1.61,0.111,33,7.251,-26.8,1.4,7.11,1.5
5/27/19 10:54,3510.517,-7605.888,150010,10.4,277.4,5/27/19 10:54 AM,29.06,27.41,16.74,1.5,0.111,33,7.24,-26.5,1.1,8.9,1.8
5/27/19 10:57,3510.585,-7606.535,150314,10.4,280.01,5/27/19 10:57 AM,29.07,27.4,16.74,1.61,0.111,33,7.251,-26.6,1.1,8.81,1.8
5/27/19 11:00,3510.655,-7607.169,150614,10.51,280.01,5/27/19 11:00 AM,29.07,27.41,16.74,1.5,0.111,33,7.251,-26.7,1.1,9.51,2.01
5/27/19 11:03,3510.696,-7607.817,150918,10.4,268.3,5/27/19 11:03 AM,29.07,27.4,16.74,1.61,0.111,33,7.251,-26.7,1.1,8.81,1.8
5/27/19 11:06,3510.68,-7608.457,151218,10.51,263.61,5/27/19 11:06 AM,29.08,27.4,16.74,1.61,0.111,33,7.251,-26.8,1.1,7.31,1.5
5/27/19 11:09,3510.465,-7609.043,151518,10.61,236.4,5/27/19 11:09 AM,29.08,27.4,16.74,1.5,0.111,34,7.24,-26.5,0.9,6.11,1.3
5/27/19 11:12,3510.144,-7609.595,151822,10.9,235.21,5/27/19 11:12 AM,29.09,27.4,16.74,1.61,0.111,34,7.251,-26.8,1.201,9.01,1.9
5/27/19 11:15,3509.845,-7610.158,152122,11.01,237.4,5/27/19 11:15 AM,29.09,27.41,16.74,1.5,0.111,33,7.24,-26.5,1.201,10.9,2.31
5/27/19 11:18,3509.52,-7610.695,152420,11.11,226.31,5/27/19 11:18 AM,29.09,27.41,16.75,1.5,0.111,33,7.251,-26.6,1.3,11.9,2.51
5/27/19 11:21,3509.072,-7611.148,152728,11.11,218.9,5/27/19 11:21 AM,29.101,27.41,16.74,1.61,0.111,33,7.251,-26.7,1.1,8.01,1.71
5/27/19 11:24,3508.576,-7611.393,153026,11.11,184.11,5/27/19 11:24 AM,29.101,27.41,16.74,1.61,0.111,33,7.251,-26.7,1.3,8.11,1.71
5/27/19 11:27,3508.063,-7611.581,153326,11.01,220.4,5/27/19 11:27 AM,29.111,27.41,16.74,1.61,0.111,33,7.251,-26.8,1,8.9,1.9
5/27/19 11:30,3507.63,-7612.026,153630,11.11,220.71,5/27/19 11:30 AM,29.111,27.41,16.75,1.5,0.111,34,7.251,-26.5,1.1,6.61,1.4
5/27/19 11:33,3507.206,-7612.46,153930,11.01,220.4,5/27/19 11:33 AM,29.111,27.41,16.75,1.5,0.111,33,7.251,-26.6,1.3,6.51,1.3
5/27/19 11:36,3506.773,-7612.902,154234,11.11,220.61,5/27/19 11:36 AM,29.121,27.41,16.75,1.61,0.111,33,7.251,-26.6,1.1,6.91,1.4
5/27/19 11:39,3506.347,-7613.334,154534,11.01,220.21,5/27/19 11:39 AM,29.121,27.41,16.75,1.61,0.111,33,7.251,-26.6,1.1,6.01,1.21
5/27/19 11:42,3505.921,-7613.766,154834,11.11,219.51,5/27/19 11:42 AM,29.121,27.41,16.75,1.61,0.111,33,7.251,-26.9,1.1,5.2,1.11
5/27/19 11:45,3505.484,-7614.21,155138,11.11,220.31,5/27/19 11:45 AM,29.13,27.41,16.75,1.5,0.111,33,7.251,-26.6,1.1,4.2,0.9
5/27/19 11:48,3505.055,-7614.644,155438,11.11,218.51,5/27/19 11:48 AM,29.13,27.41,16.75,1.61,0.111,33,7.251,-26.6,1.1,7.7,1.61
5/27/19 11:51,3504.61,-7615.057,155738,11.2,217.11,5/27/19 11:51 AM,29.14,27.41,16.75,1.61,0.111,33,7.251,-26.6,1.1,9.81,2.01
5/27/19 11:54,3504.157,-7615.483,160042,11.2,216.81,5/27/19 11:54 AM,29.14,27.41,16.75,1.61,0.111,34,7.251,-26.7,1.1,8.11,1.71
5/27/19 11:57,3503.706,-7615.888,160342,11.2,216.21,5/27/19 11:57 AM,29.15,27.42,16.75,1.5,0.111,33,7.251,-26.7,1,8.81,1.8
5/27/19 12:00,3503.257,-7616.296,160642,11.2,216.81,5/27/19 12:00 PM,29.15,27.42,16.75,1.5,0.111,33,7.251,-26.5,1.201,11.81,2.51
5/27/19 12:03,3502.795,-7616.713,160946,11.11,216.31,5/27/19 12:03 PM,29.15,27.42,16.75,1.61,0.111,34,7.251,-26.6,0.9,4.61,1
5/27/19 12:06,3502.345,-7617.121,161246,11.2,216.4,5/27/19 12:06 PM,29.16,27.42,16.75,1.61,0.111,33,7.251,-26.6,1.1,9.9,2.11
5/27/19 12:09,3501.886,-7617.537,161550,11.11,216.71,5/27/19 12:09 PM,29.17,27.41,16.75,1.61,0.111,34,7.251,-26.6,1.1,5.31,1.11
5/27/19 12:12,3501.45,-7617.926,161846,10.81,217.61,5/27/19 12:12 PM,29.17,27.42,16.75,1.61,0.111,33,7.251,-26.6,1.201,8.4,1.71
5/27/19 12:15,3501.14,-7618.362,162150,8.11,255.01,5/27/19 12:15 PM,29.181,27.42,16.75,1.61,0.111,33,7.251,-26.7,1.201,10.01,2.11
5/27/19 12:18,3501.192,-7618.744,162454,5.81,251.51,5/27/19 12:18 PM,29.181,27.41,16.75,1.61,0.111,33,7.251,-26.7,1.1,3.51,0.7
5/27/19 12:21,3501.156,-7618.808,162754,2.21,221.4,5/27/19 12:21 PM,29.191,27.42,16.75,1.61,0.111,33,7.251,-26.6,1.3,6.7,1.4
5/27/19 12:24,3501.148,-7618.818,163054,0,184.4,5/27/19 12:24 PM,29.191,27.42,16.75,1.61,0.111,34,7.251,-26.7,1.1,9.11,1.9
5/27/19 12:36,3501.147,-7618.818,164302,0,58.1,5/27/19 12:36 PM,29.22,27.42,16.75,1.61,0.111,34,7.251,-26.7,1,9.01,1.9
5/27/19 12:39,3501.147,-7618.819,164602,0,58.1,5/27/19 12:39 PM,29.22,27.42,16.75,1.61,0.111,33,7.251,-26.6,0.9,6.51,1.4
5/27/19 12:42,3501.147,-7618.818,164906,0.11,58.1,5/27/19 12:42 PM,29.23,27.42,16.75,1.61,0.111,33,7.251,-26.7,1.1,6.91,1.4
5/27/19 12:45,3501.148,-7618.816,165206,0.11,58.1,5/27/19 12:45 PM,29.24,27.42,16.75,1.61,0.111,33,7.251,-26.6,1.1,11.31,2.31
5/27/19 12:48,3501.145,-7618.819,165510,0,58.1,5/27/19 12:48 PM,29.24,27.42,16.75,1.61,0.111,34,7.251,-26.6,1.201,10.01,2.11
5/27/19 12:51,3501.147,-7618.818,165810,0.11,58.1,5/27/19 12:51 PM,29.25,27.42,16.75,1.61,0.111,33,7.251,-26.7,1,9.2,1.9
5/27/19 12:54,3501.147,-7618.82,170114,0.11,58.1,5/27/19 12:54 PM,29.25,27.42,16.75,1.61,0.111,33,7.251,-26.6,1.3,6.61,1.4
5/27/19 12:57,3501.149,-7618.818,170414,0.11,58.1,5/27/19 12:57 PM,29.26,27.42,16.75,1.61,0.111,34,7.251,-26.8,1.1,4.61,0.9
5/27/19 13:00,3501.2,-7618.698,170714,6.91,81.81,5/27/19 1:00 PM,29.271,27.42,16.75,1.61,0.111,33,7.251,-26.6,1.3,7.91,1.61
5/27/19 13:03,3501.193,-7618.309,171018,8.61,51.1,5/27/19 1:03 PM,29.281,27.42,16.75,1.61,0.111,33,7.251,-26.6,1.1,13.7,2.81
5/27/19 13:06,3501.607,-7617.891,171318,11.11,38.71,5/27/19 1:06 PM,29.281,27.42,16.75,1.61,0.111,33,7.251,-26.7,1.1,11.9,2.51
5/27/19 13:09,3502.057,-7617.458,171624,11.01,37.91,5/27/19 1:09 PM,29.291,27.42,16.75,1.61,0.111,34,7.24,-26.5,1.1,6.41,1.3
5/27/19 13:12,3502.488,-7617.058,171922,10.9,37.21,5/27/19 1:12 PM,29.3,27.42,16.75,1.61,0.111,33,7.24,-26.5,1.201,7.61,1.61
5/27/19 13:15,3502.919,-7616.647,172222,10.9,39.41,5/27/19 1:15 PM,29.31,27.42,16.75,1.61,0.111,33,7.251,-26.7,1.201,5.2,1.11
5/27/19 13:18,3503.35,-7616.214,172526,10.9,40.21,5/27/19 1:18 PM,29.32,27.42,16.75,1.61,0.111,33,7.24,-26.5,1.201,5.31,1.11
5/27/19 13:21,3503.77,-7615.788,172826,10.9,40.6,5/27/19 1:21 PM,29.32,27.42,16.75,1.61,0.111,33,7.251,-26.6,1.1,6.2,1.3
5/27/19 13:24,3504.189,-7615.363,173126,10.9,40.01,5/27/19 1:24 PM,29.33,27.42,16.75,1.61,0.111,33,7.24,-26.5,0.9,9.7,2.01
5/27/19 13:27,3504.616,-7614.927,173430,10.9,39.81,5/27/19 1:27 PM,29.34,27.42,16.75,1.61,0.111,33,7.24,-26.5,1,6.31,1.3
5/27/19 13:30,3505.032,-7614.499,173730,10.9,40.41,5/27/19 1:30 PM,29.351,27.43,16.75,1.61,0.111,33,7.24,-26.5,1,11.4,2.41
5/27/19 13:33,3505.457,-7614.059,174034,10.9,40.51,5/27/19 1:33 PM,29.371,27.43,16.75,1.61,0.111,33,7.24,-26.5,1,13.9,2.91
5/27/19 13:36,3505.876,-7613.628,174334,11.01,40.01,5/27/19 1:36 PM,29.38,27.43,16.75,1.61,0.111,33,7.251,-26.7,1.1,10.2,2.11
5/27/19 13:39,3506.295,-7613.193,174634,11.01,40.71,5/27/19 1:39 PM,29.39,27.43,16.75,1.61,0.111,34,7.24,-26.4,0.801,9.11,1.9
5/27/19 13:42,3506.723,-7612.751,174938,10.9,41.51,5/27/19 1:42 PM,29.4,27.43,16.75,1.61,0.111,34,7.24,-26.5,1.1,10.2,2.11
5/27/19 13:45,3507.137,-7612.318,175238,10.9,40.51,5/27/19 1:45 PM,29.41,27.43,16.75,1.61,0.111,33,7.24,-26.5,1,9.81,2.01
5/27/19 13:48,3507.557,-7611.875,175542,10.81,40.21,5/27/19 1:48 PM,29.42,27.43,16.75,1.61,0.111,34,7.251,-26.7,1.1,7.7,1.61
5/27/19 13:51,3507.976,-7611.449,175842,10.9,39.41,5/27/19 1:51 PM,29.431,27.43,16.75,1.61,0.111,33,7.251,-26.6,1,6.01,1.21
5/27/19 13:54,3508.394,-7611.021,180142,10.9,40.1,5/27/19 1:54 PM,29.441,27.43,16.75,1.61,0.111,33,7.24,-26.5,1,9.11,1.9
5/27/19 13:57,3508.813,-7610.58,180446,10.7,41.01,5/27/19 1:57 PM,29.46,27.43,16.75,1.61,0.111,33,7.24,-26.4,1.1,10.61,2.21
5/27/19 14:00,3509.208,-7610.145,180744,10.7,42.1,5/27/19 2:00 PM,29.47,27.43,16.75,1.61,0.111,33,7.24,-26.2,1.201,7.61,1.61
5/27/19 14:03,3509.542,-7609.623,181046,10.81,58.1,5/27/19 2:03 PM,29.48,27.43,16.75,1.61,0.111,34,7.24,-26.4,1,10.81,2.21
5/27/19 14:06,3509.822,-7609.051,181350,10.61,62.31,5/27/19 2:06 PM,29.49,27.43,16.75,1.61,0.111,34,7.24,-26.4,0.9,9.2,1.9
5/27/19 14:09,3510.067,-7608.479,181650,10.7,62.01,5/27/19 2:09 PM,29.5,27.44,16.76,1.61,0.111,34,7.24,-26.4,1,9.7,2.01
5/27/19 14:12,3510.305,-7607.865,181954,10.9,64.4,5/27/19 2:12 PM,29.521,27.44,16.76,1.61,0.111,34,7.24,-26.4,1.201,10.11,2.11
5/27/19 14:15,3510.517,-7607.25,182254,10.9,80.5,5/27/19 2:15 PM,29.531,27.44,16.75,1.61,0.111,33,7.251,-26.6,1,7.91,1.61
5/27/19 14:18,3510.565,-7606.585,182554,10.9,80.4,5/27/19 2:18 PM,29.541,27.44,16.76,1.61,0.111,33,7.24,-26.5,1,11.2,2.31
5/27/19 14:21,3510.515,-7605.914,182858,10.81,97,5/27/19 2:21 PM,29.56,27.44,16.76,1.61,0.111,34,7.24,-26.3,1.1,9.11,1.9
5/27/19 14:24,3510.462,-7605.267,183158,10.4,97.4,5/27/19 2:24 PM,29.57,27.44,16.75,1.61,0.111,33,7.24,-26.4,1,10.61,2.21
5/27/19 14:27,3510.4,-7604.659,183502,9.2,101.5,5/27/19 2:27 PM,29.58,27.44,16.76,1.61,0.111,33,7.24,-26.5,1,9.4,2.01
5/27/19 14:30,3510.312,-7604.111,183802,9.61,101.7,5/27/19 2:30 PM,29.601,27.44,16.76,1.61,0.111,34,7.24,-26.5,1.1,6.2,1.3
5/27/19 14:33,3510.214,-7603.488,184102,10.9,100,5/27/19 2:33 PM,29.611,27.44,16.76,1.61,0.111,33,7.24,-26.5,1.1,9.31,1.9
5/27/19 14:36,3510.113,-7602.824,184406,10.61,100.81,5/27/19 2:36 PM,29.621,27.44,16.76,1.61,0.111,33,7.24,-26.5,0.9,12.11,2.51
5/27/19 14:39,3509.991,-7602.2,184706,10.4,103.5,5/27/19 2:39 PM,29.64,27.44,16.76,1.61,0.111,33,7.24,-26.4,0.9,9.81,2.01
5/27/19 14:42,3509.869,-7601.571,185010,10.2,105.31,5/27/19 2:42 PM,29.65,27.45,16.76,1.61,0.111,33,7.24,-26.4,1.1,6.7,1.4
5/27/19 14:45,3509.595,-7601.059,185310,10.01,129.31,5/27/19 2:45 PM,29.66,27.45,16.76,1.71,0.12,34,7.24,-26.4,0.9,9.81,2.01
5/27/19 14:48,3509.217,-7600.719,185610,9.11,160.71,5/27/19 2:48 PM,29.681,27.45,16.76,1.61,0.111,34,7.24,-26.5,1,7.01,1.4
5/27/19 14:51,3508.832,-7600.476,185914,8.31,139.01,5/27/19 2:51 PM,29.691,27.45,16.76,1.71,0.111,34,7.24,-26.4,1.1,2.01,0.41
5/27/19 14:54,3508.43,-7600.28,190214,9.2,167.61,5/27/19 2:54 PM,29.71,27.45,16.76,1.71,0.12,33,7.24,-26.4,0.801,11.61,2.41
5/27/19 14:57,3507.927,-7600.234,190514,10.4,173.81,5/27/19 2:57 PM,29.72,27.45,16.76,1.71,0.12,34,7.24,-26.5,1.1,5.51,1.11
5/27/19 15:00,3507.423,-7600.054,190818,10.31,163.4,5/27/19 3:00 PM,29.74,27.45,16.76,1.61,0.111,33,7.24,-26.3,1.1,6.31,1.3
5/27/19 15:03,3506.931,-7559.837,191118,10.51,152.51,5/27/19 3:03 PM,29.75,27.45,16.76,1.71,0.12,33,7.24,-26.4,1.1,12.9,2.71
5/27/19 15:06,3506.747,-7559.452,191422,8.31,21.8,5/27/19 3:06 PM,29.771,27.45,16.76,1.71,0.12,34,7.24,-26.4,1.1,8.11,1.71
5/27/19 15:09,3506.884,-7559.185,191722,2.51,32.91,5/27/19 3:09 PM,29.781,27.45,16.76,1.71,0.111,33,7.24,-26.4,0.9,7.7,1.61
5/27/19 15:12,3506.917,-7559.182,192022,0.11,350.51,5/27/19 3:12 PM,29.791,27.45,16.76,1.71,0.12,33,7.24,-26.5,1.1,5.11,1.11
5/27/19 15:15,3506.916,-7559.182,192326,0.11,350.51,5/27/19 3:15 PM,29.81,27.46,16.76,1.71,0.111,33,7.24,-26.5,1.1,8.01,1.71
5/27/19 15:18,3506.916,-7559.182,192626,0.11,350.51,5/27/19 3:18 PM,29.82,27.46,16.76,1.61,0.111,34,7.24,-26.4,1.1,9.51,2.01
5/27/19 15:21,3506.917,-7559.182,192930,0.11,350.51,5/27/19 3:21 PM,29.84,27.46,16.76,1.61,0.111,33,7.24,-26.4,1.201,8.4,1.8
5/27/19 15:24,3506.918,-7559.182,193230,0,350.51,5/27/19 3:24 PM,29.851,27.46,16.76,1.61,0.111,34,7.24,-26.3,0.801,9.11,1.9
5/27/19 15:27,3506.916,-7559.182,193530,0,350.51,5/27/19 3:27 PM,29.861,27.46,16.76,1.61,0.111,33,7.24,-26.1,1.3,9.7,2.01
5/27/19 15:30,3506.917,-7559.184,193834,0.11,350.51,5/27/19 3:30 PM,29.88,27.46,16.76,1.71,0.111,33,7.24,-26.4,1,6.31,1.3
5/27/19 15:33,3506.917,-7559.182,194134,0,350.51,5/27/19 3:33 PM,29.89,27.46,16.76,1.61,0.111,34,7.24,-26.1,1,12.51,2.61
5/27/19 15:36,3506.916,-7559.182,194438,0.11,350.51,5/27/19 3:36 PM,29.9,27.46,16.76,1.71,0.111,34,7.24,-26.3,0.9,11.4,2.41
5/27/19 15:39,3506.918,-7559.181,194738,0.2,229.61,5/27/19 3:39 PM,29.92,27.46,16.76,1.71,0.12,34,7.24,-26.3,0.9,9.81,2.01
5/27/19 15:42,3506.858,-7559.381,195038,7.41,258.71,5/27/19 3:42 PM,29.931,27.46,16.76,1.71,0.12,33,7.24,-26.4,1.1,7.91,1.61
5/27/19 15:45,3506.764,-7559.704,195342,10.4,330.11,5/27/19 3:45 PM,29.941,27.46,16.76,1.71,0.111,34,7.24,-26.3,1.3,4.2,0.9
5/27/19 15:48,3507.272,-7559.987,195642,11.11,342.4,5/27/19 3:48 PM,29.951,27.46,16.76,1.71,0.12,34,7.24,-26.3,1,9.51,2.01
5/27/19 15:51,3507.833,-7600.168,195950,11.2,347.51,5/27/19 3:51 PM,29.96,27.46,16.76,1.71,0.12,33,7.24,-26.3,1.1,7.61,1.61
5/27/19 15:54,3508.394,-7600.284,200246,11.9,352.8,5/27/19 3:54 PM,29.98,27.46,16.76,1.71,0.111,34,7.24,-26.3,0.9,7.81,1.61
5/27/19 15:57,3508.887,-7600.532,200546,9.4,321.11,5/27/19 3:57 PM,29.99,27.47,16.771,1.71,0.111,34,7.24,-26.4,1.201,6.11,1.3
5/27/19 16:00,3509.32,-7600.76,200850,9.11,341.01,5/27/19 4:00 PM,30,27.47,16.76,1.71,0.12,34,7.24,-26.4,1,4.81,1
5/27/19 16:03,3509.697,-7601.129,201150,10.4,311.61,5/27/19 4:03 PM,30.021,27.46,16.76,1.71,0.12,33,7.24,-26.5,0.9,9.9,2.01
5/27/19 16:06,3510.021,-7601.696,201454,11.4,302.01,5/27/19 4:06 PM,30.031,27.47,16.771,1.61,0.111,34,7.24,-26.4,1,10.51,2.21
5/27/19 16:09,3510.313,-7602.307,201754,11.61,298.9,5/27/19 4:09 PM,30.041,27.47,16.771,1.71,0.111,34,7.24,-26.3,1,7.91,1.61
5/27/19 16:12,3510.597,-7602.929,202054,11.7,299.3,5/27/19 4:12 PM,30.06,27.48,16.771,1.71,0.111,34,7.24,-26.3,1.1,8.31,1.71
5/27/19 16:15,3510.885,-7603.564,202358,11.51,298.71,5/27/19 4:15 PM,30.06,27.48,16.771,1.61,0.111,34,7.24,-26.3,1.201,7.7,1.61
5/27/19 16:18,3511.148,-7604.149,202658,10.01,299.11,5/27/19 4:18 PM,30.08,27.49,16.781,1.61,0.111,34,7.24,-26.1,1,4.31,0.9
5/27/19 16:21,3511.388,-7604.69,203002,9.9,299.01,5/27/19 4:21 PM,30.09,27.5,16.781,1.71,0.111,33,7.24,-26.1,1.201,9.81,2.01
5/27/19 16:24,3511.645,-7605.249,203302,11.01,300.3,5/27/19 4:24 PM,30.101,27.5,16.781,1.71,0.111,34,7.24,-26.1,0.9,9.51,2.01
5/27/19 16:27,3511.931,-7605.851,203602,11.51,299.8,5/27/19 4:27 PM,30.111,27.5,16.781,1.71,0.111,33,7.24,-26.1,1,3.21,0.7
5/27/19 16:30,3512.229,-7606.476,203906,11.61,299.61,5/27/19 4:30 PM,30.13,27.51,16.791,1.71,0.111,34,7.24,-26.1,1.1,8.81,1.8
5/27/19 16:33,3512.524,-7607.091,204206,11.7,300.61,5/27/19 4:33 PM,30.14,27.51,16.791,1.71,0.111,34,7.231,-25.9,0.9,6.7,1.4
5/27/19 16:36,3512.828,-7607.727,204510,11.81,300.4,5/27/19 4:36 PM,30.15,27.5,16.791,1.71,0.12,34,7.24,-26,1,9.81,2.01
5/27/19 16:39,3513.124,-7608.353,204810,11.7,300.11,5/27/19 4:39 PM,30.17,27.5,16.781,1.71,0.12,34,7.24,-26.2,0.9,9.11,1.9
5/27/19 16:42,3513.422,-7608.99,205114,11.7,299.9,5/27/19 4:42 PM,30.181,27.5,16.791,1.71,0.12,34,7.24,-26.1,1.201,8.01,1.71
5/27/19 16:45,3513.714,-7609.633,205418,11.7,298.9,5/27/19 4:45 PM,30.201,27.5,16.781,1.71,0.12,34,7.231,-25.9,1.1,12.7,2.61
