FMN,Cherrry Branch to Minnesott Beach Ferry on Neuse River ,,,,,FERRYMON NEUSE RIVER 2019,,,,,,,,,,,
ID,cast #,loc_code,sample_time,tempc,spcond,salppt,dissolved_o2,depth_m,turbid,chl,ph,sample_time,lat,lon,track,speed,
304683,3770,'cherrybranch',16/12/2019 12:29:34-05:05,13.6,38.68,24.62,4.34,0.241,7.7,5,7.83,16/12/2019 12:29:35.194-05:05,33.94410833,-77.97069167,228,4.836,
304685,3770,'cherrybranch',16/12/2019 12:29:36-05:05,13.56,38.79,24.7,4.38,0.242,8.2,8.6,7.83,16/12/2019 12:29:37.208-05:05,33.94405,-77.970765,228,4.836,
304687,3770,'cherrybranch',16/12/2019 12:29:38-05:05,13.6,38.8,24.71,4.37,0.242,8.1,2.9,7.83,16/12/2019 12:29:39.223-05:05,33.943995,-77.97084,228.1,4.836,
304689,3770,'cherrybranch',16/12/2019 12:29:40-05:05,13.56,38.88,24.76,4.36,0.242,8.5,7.6,7.83,16/12/2019 12:29:41.237-05:05,33.94393833,-77.97091333,228.2,4.836,
304691,3770,'cherrybranch',16/12/2019 12:29:42-05:05,13.61,38.83,24.73,4.36,0.242,8.4,2.5,7.83,16/12/2019 12:29:43.251-05:05,33.94387833,-77.97099167,228.2,4.836,
304693,3770,'cherrybranch',16/12/2019 12:29:44-05:05,13.56,38.95,24.81,4.35,0.242,8.3,3.8,7.83,16/12/2019 12:29:45.265-05:05,33.94382,-77.97106833,228.4,4.836,
304695,3770,'cherrybranch',16/12/2019 12:29:46-05:05,13.6,38.97,24.82,4.35,0.242,8.6,0.7,7.83,16/12/2019 12:29:47.181-05:05,33.94376333,-77.97115167,228.8,4.836,
304697,3770,'cherrybranch',16/12/2019 12:29:48-05:05,13.56,39.09,24.9,4.33,0.242,8.6,8.2,7.83,16/12/2019 12:29:49.191-05:05,33.94370667,-77.97123333,229.1,4.836,
304701,3770,'cherrybranch',16/12/2019 12:29:52-05:05,13.52,39.24,25.01,4.33,0.242,8.4,5.5,7.83,16/12/2019 12:29:53.22-05:05,33.94358667,-77.97138833,229.2,4.836,
304709,3770,'cherrybranch',16/12/2019 12:30:00-05:05,13.15,39.78,25.38,4.36,0.242,8.4,4.6,7.83,16/12/2019 12:30:01.176-05:05,33.94335667,-77.97171,229.9,4.836,
304711,3770,'cherrybranch',16/12/2019 12:30:02-05:05,13.15,39.78,25.38,4.36,0.241,9,4.6,7.83,16/12/2019 12:30:03.189-05:05,33.94329667,-77.97179167,229.7,4.836,
304713,3770,'cherrybranch',16/12/2019 12:30:04-05:05,13.32,39.69,25.32,4.34,0.242,9.1,6.3,7.83,16/12/2019 12:30:05.2-05:05,33.94324167,-77.97187333,229.9,4.836,
304715,3770,'cherrybranch',16/12/2019 12:30:06-05:05,13.44,39.63,25.28,4.32,0.242,8.5,5,7.83,16/12/2019 12:30:07.214-05:05,33.943185,-77.97195667,230,4.836,
304717,3770,'cherrybranch',16/12/2019 12:30:08-05:05,13.37,39.72,25.34,4.31,0.241,8.9,3.5,7.83,16/12/2019 12:30:09.228-05:05,33.94312667,-77.97203667,229.9,4.836,
304719,3770,'cherrybranch',16/12/2019 12:30:10-05:05,13.42,39.71,25.34,4.31,0.241,9.2,10.1,7.83,16/12/2019 12:30:11.242-05:05,33.94306833,-77.97211667,229.9,4.836,
304721,3770,'cherrybranch',16/12/2019 12:30:12-05:05,13.38,39.79,25.39,4.31,0.241,8.9,5.5,7.83,16/12/2019 12:30:13.256-05:05,33.94301167,-77.9722,230,4.836,
304723,3770,'cherrybranch',16/12/2019 12:30:14-05:05,13.42,39.8,25.4,4.3,0.241,8.9,6,7.84,16/12/2019 12:30:15.27-05:05,33.94295667,-77.972285,230.1,4.836,
304725,3770,'cherrybranch',16/12/2019 12:30:16-05:05,13.41,39.84,25.43,4.31,0.241,9.1,2.9,7.84,16/12/2019 12:30:17.184-05:05,33.94290167,-77.972365,230.1,4.836,
304727,3770,'cherrybranch',16/12/2019 12:30:18-05:05,13.45,39.85,25.44,4.3,0.242,9.4,4.4,7.83,16/12/2019 12:30:19.196-05:05,33.94284667,-77.97244833,230.1,4.836,
304729,3770,'cherrybranch',16/12/2019 12:30:20-05:05,13.32,40.03,25.56,4.3,0.241,9.3,6.5,7.83,16/12/2019 12:30:21.239-05:05,33.94279167,-77.97252833,229.9,4.836,
304731,3770,'cherrybranch',16/12/2019 12:30:22-05:05,13.58,39.76,25.38,4.27,0.241,9.3,5.3,7.84,16/12/2019 12:30:23.25-05:05,33.94273833,-77.97261167,230,4.836,
304733,3770,'cherrybranch',16/12/2019 12:30:24-05:05,13.54,39.87,25.45,4.25,0.242,9.6,6.1,7.83,16/12/2019 12:30:25.264-05:05,33.94268167,-77.97269333,229.9,4.836,
304735,3770,'cherrybranch',16/12/2019 12:30:26-05:05,13.59,39.9,25.47,4.24,0.241,9.3,5.2,7.83,16/12/2019 12:30:27.278-05:05,33.942625,-77.97277667,229.9,4.836,
304737,3770,'cherrybranch',16/12/2019 12:30:28-05:05,13.54,39.94,25.5,4.27,0.242,9.3,5.9,7.84,16/12/2019 12:30:29.192-05:05,33.94256667,-77.97286,229.9,4.836,
304739,3770,'cherrybranch',16/12/2019 12:30:30-05:05,13.58,39.96,25.52,4.26,0.241,9.7,4,7.84,16/12/2019 12:30:31.206-05:05,33.94250667,-77.97294167,229.7,4.836,
304741,3770,'cherrybranch',16/12/2019 12:30:32-05:05,13.53,40.05,25.58,4.26,0.241,10.1,4,7.84,16/12/2019 12:30:33.22-05:05,33.94244667,-77.97302,229.6,4.836,
304743,3770,'cherrybranch',16/12/2019 12:30:34-05:05,13.57,40.03,25.57,4.25,0.241,9.4,6.2,7.84,16/12/2019 12:30:35.233-05:05,33.94238667,-77.97309667,229.6,4.836,
304745,3770,'cherrybranch',16/12/2019 12:30:36-05:05,13.52,40.13,25.63,4.26,0.241,9.1,5.4,7.84,16/12/2019 12:30:37.247-05:05,33.94233,-77.973175,229.7,4.836,
304747,3770,'cherrybranch',16/12/2019 12:30:38-05:05,13.55,40.12,25.63,4.25,0.241,9.3,6.8,7.84,16/12/2019 12:30:39.261-05:05,33.94227333,-77.97325,229.6,4.836,
304749,3770,'cherrybranch',16/12/2019 12:30:40-05:05,13.48,40.23,25.71,4.26,0.242,9.6,8,7.84,16/12/2019 12:30:41.276-05:05,33.94221667,-77.97332833,229.8,4.836,
304751,3770,'cherrybranch',16/12/2019 12:30:42-05:05,13.11,40.6,25.96,4.31,0.241,9,7.5,7.84,16/12/2019 12:30:43.187-05:05,33.94216,-77.97341,230,4.836,
304753,3770,'cherrybranch',16/12/2019 12:30:44-05:05,13.45,40.31,25.76,4.27,0.241,9.4,3.1,7.84,16/12/2019 12:30:45.205-05:05,33.94210167,-77.97348667,229.9,4.836,
304755,3770,'cherrybranch',16/12/2019 12:30:46-05:05,13.55,40.25,25.72,4.25,0.242,8.9,4.9,7.84,16/12/2019 12:30:47.218-05:05,33.94204667,-77.97356667,230,4.836,
304757,3770,'cherrybranch',16/12/2019 12:30:48-05:05,13.52,40.33,25.78,4.26,0.241,9.4,4.9,7.84,16/12/2019 12:30:49.231-05:05,33.94199167,-77.97364667,230,4.836,
304759,3770,'cherrybranch',16/12/2019 12:30:50-05:05,13.57,40.25,25.73,4.25,0.241,10.2,2,7.84,16/12/2019 12:30:51.245-05:05,33.94193667,-77.97372667,230.1,4.836,
304761,3770,'cherrybranch',16/12/2019 12:30:52-05:05,13.53,40.37,25.81,4.24,0.241,9.4,0.6,7.84,16/12/2019 12:30:53.258-05:05,33.94188167,-77.973805,230,4.836,
304763,3770,'cherrybranch',16/12/2019 12:30:54-05:05,13.58,40.32,25.77,4.24,0.241,10,4.6,7.84,16/12/2019 12:30:55.272-05:05,33.94182667,-77.973885,230.1,4.836,
304765,3770,'cherrybranch',16/12/2019 12:30:56-05:05,13.55,40.4,25.83,4.24,0.241,9.5,4.6,7.84,16/12/2019 12:30:57.185-05:05,33.94177,-77.973965,230.1,4.836,
304767,3770,'cherrybranch',16/12/2019 12:30:58-05:05,13.59,40.42,25.84,4.23,0.242,9.2,8.9,7.84,16/12/2019 12:30:59.202-05:05,33.94171167,-77.97404333,230,4.836,
304769,3770,'cherrybranch',16/12/2019 12:31:00-05:05,13.55,40.49,25.89,4.23,0.241,8.8,0.6,7.84,16/12/2019 12:31:01.215-05:05,33.94165667,-77.97412333,230.1,4.836,
304771,3770,'cherrybranch',16/12/2019 12:31:02-05:05,13.59,40.47,25.88,4.23,0.241,9,9.9,7.84,16/12/2019 12:31:03.226-05:05,33.94159833,-77.97420667,230.1,4.836,
304773,3770,'cherrybranch',16/12/2019 12:31:04-05:05,13.53,40.55,25.93,4.23,0.241,9.8,7.1,7.84,16/12/2019 12:31:05.241-05:05,33.94154167,-77.97429,230.1,4.836,
304775,3770,'cherrybranch',16/12/2019 12:31:06-05:05,13.55,40.6,25.97,4.23,0.241,9.4,6.8,7.84,16/12/2019 12:31:07.257-05:05,33.94148667,-77.97437333,230.2,4.836,
304777,3770,'cherrybranch',16/12/2019 12:31:08-05:05,13.48,40.71,26.05,4.25,0.242,10.8,3.5,7.85,16/12/2019 12:31:09.271-05:05,33.94143,-77.974455,230.1,4.836,
304779,3770,'cherrybranch',16/12/2019 12:31:10-05:05,13.48,40.76,26.08,4.25,0.242,10.1,10,7.84,16/12/2019 12:31:11.184-05:05,33.941375,-77.97453667,230.2,4.836,
304781,3770,'cherrybranch',16/12/2019 12:31:12-05:05,13.37,40.9,26.18,4.27,0.241,9.1,8.8,7.84,16/12/2019 12:31:13.195-05:05,33.94132,-77.97461667,230.1,4.836,
304783,3770,'cherrybranch',16/12/2019 12:31:14-05:05,10.8,43.69,28.06,4.58,0.241,9.4,2.3,7.85,16/12/2019 12:31:15.208-05:05,33.94126333,-77.97469667,230,4.836,
304785,3770,'cherrybranch',16/12/2019 12:31:16-05:05,11.6,42.82,27.48,4.51,0.241,9.2,5.1,7.85,16/12/2019 12:31:17.222-05:05,33.94120667,-77.97477667,230,4.836,
304787,3770,'cherrybranch',16/12/2019 12:31:18-05:05,13.62,40.76,26.09,4.26,0.241,8.7,8.1,7.85,16/12/2019 12:31:19.235-05:05,33.94115,-77.97485167,230,4.836,
304789,3770,'cherrybranch',16/12/2019 12:31:20-05:05,13.59,40.84,26.14,4.21,0.241,8.8,6.9,7.85,16/12/2019 12:31:21.246-05:05,33.94109333,-77.97492833,230,4.836,
304791,3770,'cherrybranch',16/12/2019 12:31:22-05:05,13.65,40.82,26.13,4.21,0.241,9.4,1,7.85,16/12/2019 12:31:23.259-05:05,33.94103667,-77.97500667,230.1,4.836,
304793,3770,'cherrybranch',16/12/2019 12:31:24-05:05,13.61,40.9,26.18,4.23,0.241,9.3,7.8,7.85,16/12/2019 12:31:25.271-05:05,33.94097833,-77.97508667,230,4.836,
304795,3770,'cherrybranch',16/12/2019 12:31:26-05:05,13.65,40.85,26.15,4.23,0.241,9.9,7.5,7.85,16/12/2019 12:31:27.284-05:05,33.94092167,-77.97516167,230,4.836,
304797,3770,'cherrybranch',16/12/2019 12:31:28-05:05,13.6,40.96,26.22,4.23,0.241,9,7.4,7.85,16/12/2019 12:31:29.195-05:05,33.94086667,-77.97524,230,4.836,
304799,3770,'cherrybranch',16/12/2019 12:31:30-05:05,13.64,40.9,26.18,4.23,0.241,9.3,4.2,7.85,16/12/2019 12:31:31.208-05:05,33.94080667,-77.97531833,229.8,4.836,
304801,3770,'cherrybranch',16/12/2019 12:31:32-05:05,13.6,41.04,26.28,4.23,0.241,9.4,5.5,7.85,16/12/2019 12:31:33.219-05:05,33.94074833,-77.9754,229.9,4.836,
304803,3770,'cherrybranch',16/12/2019 12:31:34-05:05,13.63,41.02,26.27,4.23,0.241,8.9,5.7,7.85,16/12/2019 12:31:35.233-05:05,33.94069,-77.97548333,229.7,4.836,
304805,3770,'cherrybranch',16/12/2019 12:31:36-05:05,13.58,41.1,26.33,4.24,0.241,9.8,10.9,7.85,16/12/2019 12:31:37.244-05:05,33.94063167,-77.97556833,229.5,4.836,
304807,3770,'cherrybranch',16/12/2019 12:31:38-05:05,13.62,41.1,26.32,4.23,0.241,9.9,5.4,7.85,16/12/2019 12:31:39.258-05:05,33.94057833,-77.97565167,229.7,4.836,
304809,3770,'cherrybranch',16/12/2019 12:31:40-05:05,13.57,41.19,26.39,4.24,0.241,9.7,8.2,7.85,16/12/2019 12:31:41.272-05:05,33.94052167,-77.97573667,229.4,4.836,
304811,3770,'cherrybranch',16/12/2019 12:31:42-05:05,13.61,41.15,26.36,4.24,0.242,9.4,7,7.85,16/12/2019 12:31:43.185-05:05,33.940465,-77.97581833,229,4.836,
304813,3770,'cherrybranch',16/12/2019 12:31:44-05:05,13.55,41.3,26.47,4.24,0.242,9.6,1,7.85,16/12/2019 12:31:45.199-05:05,33.94040833,-77.97589333,228.9,4.836,
304815,3770,'cherrybranch',16/12/2019 12:31:46-05:05,13.58,41.23,26.42,4.24,0.241,10.3,11.9,7.85,16/12/2019 12:31:47.213-05:05,33.94035167,-77.97597,229.1,4.784,
304817,3770,'cherrybranch',16/12/2019 12:31:48-05:05,13.51,41.38,26.52,4.24,0.241,9.8,7.7,7.85,16/12/2019 12:31:49.227-05:05,33.94029667,-77.97604833,229.3,4.784,
304819,3770,'cherrybranch',16/12/2019 12:31:50-05:05,13.49,41.34,26.49,4.25,0.241,9.5,5.5,7.85,16/12/2019 12:31:51.24-05:05,33.94023667,-77.97612167,229.6,4.836,
304821,3770,'cherrybranch',16/12/2019 12:31:52-05:05,11.13,43.99,28.29,4.54,0.241,9.7,9.1,7.86,16/12/2019 12:31:53.254-05:05,33.94018167,-77.97619667,230,4.784,
304823,3770,'cherrybranch',16/12/2019 12:31:54-05:05,13.05,41.84,26.84,4.3,0.241,10.1,8.6,7.85,16/12/2019 12:31:55.269-05:05,33.940135,-77.97628167,230.6,4.836,
304825,3770,'cherrybranch',16/12/2019 12:31:56-05:05,10.27,45.01,28.98,4.67,0.24,8.9,8,7.86,16/12/2019 12:31:57.182-05:05,33.94008333,-77.97636333,231.1,4.784,
304827,3770,'cherrybranch',16/12/2019 12:31:58-05:05,13.03,41.95,26.91,4.32,0.241,9.4,0.4,7.86,16/12/2019 12:31:59.196-05:05,33.94003167,-77.97644,231,4.784,
304829,3770,'cherrybranch',16/12/2019 12:32:00-05:05,11.98,43.12,27.71,4.45,0.241,9.9,2.3,7.86,16/12/2019 12:32:01.211-05:05,33.93998833,-77.97651167,231.6,4.784,
304831,3770,'cherrybranch',16/12/2019 12:32:02-05:05,10.93,44.3,28.5,4.59,0.24,8.9,11.4,7.87,16/12/2019 12:32:03.226-05:05,33.939945,-77.97659,232.2,4.784,
304833,3770,'cherrybranch',16/12/2019 12:32:04-05:05,12.08,43.05,27.66,4.43,0.24,9.4,9.7,7.86,16/12/2019 12:32:05.237-05:05,33.9399,-77.97668,232.8,4.836,
304835,3770,'cherrybranch',16/12/2019 12:32:06-05:05,11.92,43.23,27.78,4.45,0.241,10,3.2,7.86,16/12/2019 12:32:07.25-05:05,33.93985167,-77.97677,232.8,4.836,
304837,3770,'cherrybranch',16/12/2019 12:32:08-05:05,11.91,43.3,27.83,4.45,0.241,9.4,10.7,7.86,16/12/2019 12:32:09.261-05:05,33.93979167,-77.976865,232.7,4.836,
304839,3770,'cherrybranch',16/12/2019 12:32:10-05:05,11.99,43.25,27.8,4.44,0.241,9.7,4.5,7.86,16/12/2019 12:32:11.274-05:05,33.93973333,-77.97695,232.7,4.836,
304841,3770,'cherrybranch',16/12/2019 12:32:12-05:05,12.01,43.23,27.79,4.44,0.241,9.7,10.3,7.86,16/12/2019 12:32:13.285-05:05,33.93967167,-77.977035,232.5,4.836,
304843,3770,'cherrybranch',16/12/2019 12:32:14-05:05,12.08,43.15,27.74,4.43,0.241,9.9,5.8,7.86,16/12/2019 12:32:15.211-05:05,33.93961167,-77.97712167,232.7,4.836,
304845,3770,'cherrybranch',16/12/2019 12:32:16-05:05,12.01,43.34,27.87,4.44,0.241,9.3,7,7.86,16/12/2019 12:32:17.227-05:05,33.93955333,-77.97720333,232.9,4.836,
304847,3770,'cherrybranch',16/12/2019 12:32:18-05:05,10.65,44.89,28.91,4.6,0.24,9.7,10.3,7.87,16/12/2019 12:32:19.241-05:05,33.93949667,-77.97728667,233.2,4.836,
304849,3770,'cherrybranch',16/12/2019 12:32:20-05:05,11.61,43.83,28.2,4.48,0.241,9.5,3.7,7.86,16/12/2019 12:32:21.254-05:05,33.93944667,-77.97737,233.9,4.836,
304851,3770,'cherrybranch',16/12/2019 12:32:22-05:05,11.78,43.65,28.08,4.46,0.241,9.7,12.8,7.86,16/12/2019 12:32:23.269-05:05,33.9394,-77.97745333,235,4.836,
304853,3770,'cherrybranch',16/12/2019 12:32:24-05:05,11.84,43.6,28.05,4.46,0.24,9.8,5.4,7.86,16/12/2019 12:32:25.282-05:05,33.93935,-77.97753833,235.3,4.836,
304855,3770,'cherrybranch',16/12/2019 12:32:26-05:05,11.8,43.66,28.08,4.46,0.24,10.3,4.9,7.87,16/12/2019 12:32:27.196-05:05,33.939295,-77.97762167,235.7,4.836,
304857,3770,'cherrybranch',16/12/2019 12:32:28-05:05,11.82,43.65,28.08,4.46,0.24,12.4,5.3,7.87,16/12/2019 12:32:29.211-05:05,33.93924,-77.97770667,235.7,4.836,
304859,3770,'cherrybranch',16/12/2019 12:32:30-05:05,11.74,43.72,28.13,4.47,0.241,9.8,5,7.87,16/12/2019 12:32:31.226-05:05,33.93918667,-77.97778833,236.3,4.836,
304861,3770,'cherrybranch',16/12/2019 12:32:32-05:05,11.94,43.53,28,4.43,0.241,10.1,5.5,7.86,16/12/2019 12:32:33.24-05:05,33.93913167,-77.97787167,236.5,4.836,
304863,3770,'cherrybranch',16/12/2019 12:32:34-05:05,11.96,43.49,27.97,4.43,0.241,9.7,5.8,7.86,16/12/2019 12:32:35.254-05:05,33.93908333,-77.977955,237,4.836,
304865,3770,'cherrybranch',16/12/2019 12:32:36-05:05,12.04,43.44,27.94,4.42,0.241,10.3,8.7,7.87,16/12/2019 12:32:37.196-05:05,33.93903333,-77.97804333,237.2,4.836,
304867,3770,'cherrybranch',16/12/2019 12:32:38-05:05,12.01,43.52,27.99,4.42,0.241,9.3,7.8,7.87,16/12/2019 12:32:39.21-05:05,33.93898333,-77.97813167,237.1,4.939,
304869,3770,'cherrybranch',16/12/2019 12:32:40-05:05,11.82,43.71,28.12,4.44,0.241,9.4,5.1,7.87,16/12/2019 12:32:41.223-05:05,33.938935,-77.97822167,237.1,4.939,
304871,3770,'cherrybranch',16/12/2019 12:32:42-05:05,11.92,43.6,28.05,4.43,0.241,9.9,7.1,7.87,16/12/2019 12:32:43.235-05:05,33.93889167,-77.97831667,237.3,4.939,
304873,3770,'cherrybranch',16/12/2019 12:32:44-05:05,11.99,43.56,28.02,4.42,0.241,9.8,9,7.87,16/12/2019 12:32:45.25-05:05,33.93884833,-77.97840833,237.1,4.939,
304875,3770,'cherrybranch',16/12/2019 12:32:46-05:05,11.82,43.79,28.18,4.44,0.241,10.3,5.4,7.87,16/12/2019 12:32:47.264-05:05,33.9388,-77.97850833,236.8,4.99,
304877,3770,'cherrybranch',16/12/2019 12:32:48-05:05,11.64,43.98,28.3,4.46,0.241,10.2,5.3,7.87,16/12/2019 12:32:49.278-05:05,33.93875167,-77.97860167,236.6,4.99,
304879,3770,'cherrybranch',16/12/2019 12:32:50-05:05,11.69,43.94,28.28,4.46,0.241,10.2,3,7.87,16/12/2019 12:32:51.192-05:05,33.93870167,-77.97869333,236.2,4.939,
304881,3770,'cherrybranch',16/12/2019 12:32:52-05:05,12.02,43.5,27.98,4.42,0.241,10.2,7.3,7.87,16/12/2019 12:32:53.205-05:05,33.93865333,-77.978785,236.1,4.99,
304883,3770,'cherrybranch',16/12/2019 12:32:54-05:05,12.01,43.54,28.01,4.43,0.241,9.7,8.8,7.87,16/12/2019 12:32:55.22-05:05,33.93860667,-77.978875,236.1,4.939,
304885,3770,'cherrybranch',16/12/2019 12:32:56-05:05,11.86,43.77,28.16,4.41,0.241,11.6,7.8,7.87,16/12/2019 12:32:57.235-05:05,33.93856167,-77.97896167,235.8,4.99,
304887,3770,'cherrybranch',16/12/2019 12:32:58-05:05,12,43.61,28.06,4.39,0.24,9.6,8.6,7.87,16/12/2019 12:32:59.25-05:05,33.93851167,-77.979045,235.5,4.939,
304890,3770,'cherrybranch',16/12/2019 12:33:02-05:05,12.32,43.22,27.79,4.28,0.241,9.4,4.7,7.87,16/12/2019 12:33:03.274-05:05,33.938405,-77.97922167,235.3,4.99,
304892,3770,'cherrybranch',16/12/2019 12:33:04-05:05,12.17,43.38,27.9,4.44,0.241,10.5,4.7,7.87,16/12/2019 12:33:05.288-05:05,33.93835,-77.979305,235,4.99,
304893,3770,'cherrybranch',16/12/2019 12:33:06-05:05,3.66,55.23,35.57,5.63,0.239,9.4,5.1,7.89,16/12/2019 12:33:07.203-05:05,33.9383,-77.97938667,234.8,4.99,
304895,3770,'cherrybranch',16/12/2019 12:33:08-05:05,1.36,59.75,38.3,5.8,0.239,9.8,1.1,7.9,16/12/2019 12:33:09.216-05:05,33.93825167,-77.97947,234.9,4.99,
304897,3770,'cherrybranch',16/12/2019 12:33:10-05:05,10.95,44.8,28.86,4.44,0.24,10.6,8.6,7.87,16/12/2019 12:33:11.232-05:05,33.9382,-77.97956,234.7,4.99,
304899,3770,'cherrybranch',16/12/2019 12:33:12-05:05,11.87,43.73,28.14,4.46,0.24,10,6.7,7.87,16/12/2019 12:33:13.243-05:05,33.93815,-77.97965667,234.6,5.042,
304901,3770,'cherrybranch',16/12/2019 12:33:14-05:05,11.74,43.89,28.25,4.48,0.24,10.3,8.2,7.87,16/12/2019 12:33:15.258-05:05,33.9381,-77.97974667,234.3,4.99,
304903,3770,'cherrybranch',16/12/2019 12:33:16-05:05,12.33,43.22,27.79,4.32,0.241,10.3,5.5,7.86,16/12/2019 12:33:17.272-05:05,33.93804833,-77.97983333,233.9,4.99,
304905,3770,'cherrybranch',16/12/2019 12:33:18-05:05,12.37,43.17,27.76,4.32,0.241,10.4,14.4,7.87,16/12/2019 12:33:19.285-05:05,33.937995,-77.97992,233.7,4.99,
304907,3770,'cherrybranch',16/12/2019 12:33:20-05:05,12.42,43.13,27.73,4.31,0.241,10.1,4.3,7.87,16/12/2019 12:33:21.199-05:05,33.93794167,-77.980005,233.4,4.99,
304909,3770,'cherrybranch',16/12/2019 12:33:22-05:05,12.5,43.06,27.69,4.3,0.241,10.3,2.6,7.87,16/12/2019 12:33:23.21-05:05,33.937885,-77.98008667,233.3,4.939,
304911,3770,'cherrybranch',16/12/2019 12:33:24-05:05,12.44,43.12,27.73,4.31,0.241,10.1,8.3,7.87,16/12/2019 12:33:25.228-05:05,33.93783167,-77.98016667,233,4.939,
304913,3770,'cherrybranch',16/12/2019 12:33:26-05:05,12.46,43.11,27.72,4.31,0.241,10.6,3.3,7.87,16/12/2019 12:33:27.241-05:05,33.93777833,-77.980245,233.1,4.939,
304915,3770,'cherrybranch',16/12/2019 12:33:28-05:05,12.47,43.07,27.69,4.3,0.241,10.6,6.8,7.87,16/12/2019 12:33:29.255-05:05,33.93772833,-77.98032667,232.7,4.99,
304917,3770,'cherrybranch',16/12/2019 12:33:30-05:05,12.52,43.05,27.68,4.29,0.241,10.4,4.1,7.87,16/12/2019 12:33:31.269-05:05,33.937675,-77.98041167,232.4,4.99,
304919,3770,'cherrybranch',16/12/2019 12:33:32-05:05,12.49,43.11,27.72,4.3,0.241,10.1,8.5,7.87,16/12/2019 12:33:33.283-05:05,33.93761667,-77.98050167,232.1,5.042,
304921,3770,'cherrybranch',16/12/2019 12:33:34-05:05,12.52,43.05,27.68,4.3,0.241,10.2,8.2,7.87,16/12/2019 12:33:35.196-05:05,33.93756167,-77.98059167,232,4.99,
304923,3770,'cherrybranch',16/12/2019 12:33:36-05:05,12.48,43.12,27.73,4.3,0.24,10.6,4.9,7.87,16/12/2019 12:33:37.211-05:05,33.937505,-77.980675,231.7,4.99,
304925,3770,'cherrybranch',16/12/2019 12:33:38-05:05,12.55,43.01,27.65,4.29,0.241,10.6,1.4,7.87,16/12/2019 12:33:39.227-05:05,33.937455,-77.98076167,231.6,4.99,
304927,3770,'cherrybranch',16/12/2019 12:33:40-05:05,12.57,43.07,27.7,4.28,0.24,10.4,8.9,7.87,16/12/2019 12:33:41.24-05:05,33.9374,-77.98085333,231.3,5.042,
304929,3770,'cherrybranch',16/12/2019 12:33:42-05:05,12.62,43.03,27.67,4.28,0.241,10.1,3.5,7.87,16/12/2019 12:33:43.252-05:05,33.93733667,-77.98094333,230.8,5.042,
304931,3770,'cherrybranch',16/12/2019 12:33:44-05:05,12.59,43.06,27.69,4.28,0.24,10.9,9.9,7.87,16/12/2019 12:33:45.266-05:05,33.937275,-77.98102667,230.5,4.99,
304933,3770,'cherrybranch',16/12/2019 12:33:46-05:05,12.65,42.98,27.64,4.28,0.24,10.1,3.9,7.87,16/12/2019 12:33:47.28-05:05,33.93721333,-77.98110667,230.3,4.99,
304935,3770,'cherrybranch',16/12/2019 12:33:48-05:05,12.59,43.07,27.7,4.27,0.241,10.2,6.7,7.87,16/12/2019 12:33:49.194-05:05,33.93715667,-77.981185,230.2,4.939,
304937,3770,'cherrybranch',16/12/2019 12:33:50-05:05,12.63,43.08,27.71,4.26,0.24,10.1,9.1,7.87,16/12/2019 12:33:51.21-05:05,33.93709667,-77.98126833,230,4.99,
304939,3770,'cherrybranch',16/12/2019 12:33:52-05:05,12.57,43.15,27.75,4.26,0.241,10.5,4.3,7.87,16/12/2019 12:33:53.22-05:05,33.93703667,-77.98135667,229.9,4.99,
304941,3770,'cherrybranch',16/12/2019 12:33:54-05:05,12.63,43.12,27.73,4.25,0.24,11,6.9,7.87,16/12/2019 12:33:55.235-05:05,33.93697167,-77.98144333,229.5,4.99,
304943,3770,'cherrybranch',16/12/2019 12:33:56-05:05,12.56,43.25,27.83,4.26,0.241,10.2,8.2,7.87,16/12/2019 12:33:57.249-05:05,33.93691,-77.98152167,229.2,4.99,
304945,3770,'cherrybranch',16/12/2019 12:33:58-05:05,12.61,43.14,27.75,4.26,0.241,9.4,10.3,7.87,16/12/2019 12:33:59.263-05:05,33.93685833,-77.98160167,229.2,4.99,
304947,3770,'cherrybranch',16/12/2019 12:34:00-05:05,12.55,43.25,27.82,4.27,0.241,10,9.7,7.87,16/12/2019 12:34:01.282-05:05,33.93680167,-77.98168333,228.9,4.939,
304949,3770,'cherrybranch',16/12/2019 12:34:02-05:05,12.58,43.27,27.83,4.27,0.24,10.4,5.2,7.87,16/12/2019 12:34:03.192-05:05,33.93674333,-77.981765,228.5,4.99,
304951,3770,'cherrybranch',16/12/2019 12:34:04-05:05,12.52,43.36,27.9,4.28,0.241,10.3,2.6,7.87,16/12/2019 12:34:05.21-05:05,33.93668333,-77.98183833,228,4.939,
304953,3770,'cherrybranch',16/12/2019 12:34:06-05:05,12.55,43.37,27.91,4.27,0.241,10.5,10.3,7.87,16/12/2019 12:34:07.223-05:05,33.936625,-77.98190667,227.6,4.939,
304955,3770,'cherrybranch',16/12/2019 12:34:08-05:05,12.52,43.48,27.98,4.27,0.24,10.3,2.7,7.87,16/12/2019 12:34:09.233-05:05,33.936565,-77.981975,227.3,4.939,
304957,3770,'cherrybranch',16/12/2019 12:34:10-05:05,12.52,43.55,28.03,4.27,0.24,10.5,7.1,7.87,16/12/2019 12:34:11.247-05:05,33.93650333,-77.98204833,227.3,4.939,
304959,3770,'cherrybranch',16/12/2019 12:34:12-05:05,12.51,43.54,28.03,4.26,0.24,10.5,7.9,7.87,16/12/2019 12:34:13.267-05:05,33.93644333,-77.98212833,227.1,4.99,
